TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
84.381315193,0.211301,1.33476,0.0680802,0.411898,0.547682,0.60913,1.89799,0.0228924,0.247837,0.0517697,1.44117,0.621216
84.427755102,0.380612,1.14732,0.0517927,0.187969,0.46056,0.56314,1.23441,0.926987,0.466435,0.0390257,1.14006,1.14644
84.474195011,0.516192,0.865499,0.189095,0.311743,0.404072,0.505132,1.21332,1.1817,0.721464,0.0276126,0.627696,1.05143
84.520634921,0.537297,0.699644,0.428474,0.519985,0.350806,0.4588,1.23501,1.22942,0.958795,0.0463196,0.478611,0.732046
84.567074830,0.441826,0.704818,0.239598,0.0954418,0.340788,0.410382,1.7655,0.971962,1.06117,0,0.442291,0.968383
84.613514739,0.313587,1.32461,0.00665968,0.022796,0.391012,0.701322,2.30426,0.366613,0.939909,0.0139382,0.488878,0.981393
84.659954649,0.0920522,1.78295,0.0139903,0.0393716,0.338652,0.780092,2.3096,0.140129,0.786423,0,0.693703,0.886475
84.706394558,0.00246911,2.47277,0.0577766,0.045544,0.00149753,0.534767,2.52866,0.149287,0.627044,0.0256356,0.87514,0.75794
84.752834467,0.0153044,2.59133,0.099258,0.0838455,0,0.390461,2.7909,0.0750794,0.630065,0.0558139,0.986768,0.673143
84.799274376,0.0756556,2.51792,0.216629,0.137328,0.0868646,0.328641,2.84298,0.0151078,0.533523,0.0766331,0.850334,0.576629
84.845714286,0.237292,2.46819,0.175489,0.153013,0.175851,0.377578,2.81227,0.000381017,0.458366,0.0724692,0.804065,0.311967
84.892154195,0.146222,2.35417,0.116454,0.105684,0.183587,0.502029,2.94384,0.00635437,0.369478,0,0.845368,0.0325531
84.938594104,0.331884,2.08891,0.252693,0.0125901,0.0382315,0.551982,2.74551,0.00986454,0.531927,0,1.17475,0.378792
84.985034014,0.667634,1.33005,0.330769,0.436536,0.0532843,0.397063,2.57592,0.0381304,0.402359,0.0232204,1.2964,0.699537
85.031473923,0.802018,1.16096,0.178024,0.806108,0.068278,0.0708287,2.78728,0.0610257,0.711346,0.0757898,1.25724,0.724348
85.077913832,0.825091,1.04968,0.00964264,1.15412,0.0875715,0.157257,2.87658,0.0460344,1.04237,0.0819699,1.6287,0.503689
85.124353741,0.899639,1.18014,0.0592081,0.983583,0.0793298,0.332317,2.97781,0.0448173,0.982926,0.0677384,1.36372,0.591974
85.170793651,0.891196,1.49078,0.00354479,0.423707,0.095897,0.340237,3.37852,0.0876136,0.450413,0.0745277,0.948837,0.466469
85.217233560,0.645189,2.36407,0.00326577,0.00531534,0.104294,0.510625,2.99101,0.0221351,0.110349,0.0436978,0.628634,0.590312
85.263673469,0.833702,2.41492,0.00307494,0.0246705,0.0664943,0.843699,2.35248,0.288538,0.0937878,0.205861,0.330534,0.885614
85.310113379,1.19857,1.48222,0.189396,0.0270041,0.0703865,0.874669,1.88788,0.787901,0.0916809,0.219169,0.211754,1.199
85.356553288,1.20565,0.777186,0.539173,0.0390499,0.162929,0.713957,1.3872,1.33496,0.203166,0.436809,0.0115945,1.51629
85.402993197,0.994379,0.29911,1.08151,0.106568,0.0567169,0.546082,1.32182,1.14632,1.53323,0.0696877,0.0174931,1.64857
85.449433107,0.337225,0.606281,1.41996,0.362409,0.0195784,0.0408701,1.07977,0.398264,1.71755,0.000787401,0.216277,1.95776
85.495873016,0,0.91042,0.783748,0.778964,0,0.0258184,1.22829,0.285377,1.25879,0.392407,0.198278,2.34348
85.542312925,0,0.93824,0.179823,1.16182,0,0.0216394,2.34609,0.0563053,0.39038,1.08944,0.289682,2.43917
85.588752834,0,1.03518,0.0930714,1.38613,0,0.0498953,2.93867,0.0333498,0.0287001,1.33342,0.397781,2.46482
85.635192744,0,1.01146,0.00641152,1.39865,0.0232457,0.202664,3.1059,0.00698651,0,1.06983,0.377055,2.41168
85.681632653,0.0517486,0.928588,0.00357054,1.38865,0.126578,0.0288506,3.28809,0,0,0.813107,0.371762,2.19231
85.728072562,0.168309,0.928021,0.226565,1.14841,0.0561115,0,3.35772,0,0,0.751167,0.394424,1.90168
85.774512472,0.494596,0.90154,0.633768,0.750549,0.0524532,0.00212003,3.36404,0.260503,0,0.652869,0.356234,1.32994
85.820952381,0.498981,0.948573,0.785235,0.440843,0.0442058,0.0299183,3.11496,0.534487,0.00643199,0.685298,0.358928,1.09916
85.867392290,0.388678,0.807548,0.802716,0.27079,0.0528425,0.044564,3.08641,0.00928269,0.0986602,0.754503,0.353668,1.33205
85.913832200,0.179956,0.850048,0.146399,0.785966,0.0847501,0.0632214,2.85519,0,0.00739899,0.723514,0.306223,1.90743
85.960272109,0.0462534,0.540659,0.000835569,1.56074,0.111912,0.412161,2.32388,0,0,0.81704,0.184841,2.27353
86.006712018,0.076526,0.552208,0.0825007,2.10967,0.256532,0.207,1.64305,0,0.0297359,0.958182,0.117228,2.77979
86.053151927,0.156605,0.655747,0.210581,2.49743,0.317765,0.0018199,1.71348,0.00493523,0.148113,0.866779,0.0830827,2.89579
86.099591837,0.208997,0.50637,0.129473,2.74247,0.159064,0.095069,1.64562,0.292805,0.0825447,0.705253,0.0172084,2.27753
86.146031746,0.194582,0.230456,0.0991582,2.88512,0.0455783,0.12658,1.5683,0.483668,0.0552109,0.3426,0.300428,2.07742
86.192471655,0.117887,0.163915,0.113708,2.96909,0.029818,0.106149,1.65456,0.118188,0.0438457,0.278125,0.527908,2.29075
86.238911565,0.314484,0.115593,0.125322,2.88786,0.0438465,0.0269351,1.4021,0.0109733,0.0345801,0.150056,0.710558,2.43743
86.285351474,0.438532,0.0808087,0.146757,3.18339,0.0228875,0,1.25693,0.0937876,0.0560915,0.072729,0.535305,2.50691
86.331791383,0.164005,0.101307,0.00591003,3.11333,0,0,1.5648,0.0878083,0,0.421444,0.374386,2.29098
86.378231293,0.377753,0.123069,0.00818823,2.61338,0,0.0156751,1.47786,0.0806176,0.00031149,1.04329,0.208479,2.21139
86.424671202,0.563852,0.190248,0.0433198,2.2114,0,0.0869415,1.28145,0.0980049,0.292544,1.04308,0.0187168,2.12968
86.471111111,0.57304,0.126184,0.249935,1.96902,0.178454,0.0617968,1.45044,0.0265734,0.409576,0.723073,0,1.63469
86.517551020,0.211134,0.00551693,0.41643,1.83485,0.0758185,0.0583277,1.92239,0.0866917,0.431843,0.527834,0,2.05592
86.563990930,0,0,0.24493,1.94041,0.106755,0.39485,1.79691,0.275689,0.349577,0.353325,0.000221026,2.64967
86.610430839,0,0.606528,0.219648,1.84789,0.147923,0.527576,1.30959,0.329008,0.0708974,0.254707,0.0488622,2.97198
86.656870748,0,0.540995,0.148983,2.04591,0.144193,0.331513,1.52255,0.222423,0.0857025,0.499404,0.00911259,3.02662
86.703310658,0.00779928,0.208329,0.159551,2.19479,0.128928,0.063106,1.85094,0.0129546,0.0630039,0.83964,0.00129298,3.19456
86.749750567,0.00851411,0.181519,0.19177,2.309,0.12767,0.0108595,1.95228,0,0.0256223,0.803829,0,3.40937
86.796190476,0.059618,0.169522,0.106358,2.07974,0.131074,0.194938,2.29131,0,0,0.617821,0,3.5211
86.842630385,0.139736,0.235056,0.21434,1.59452,0.0919946,0.180385,2.42247,0.0130829,0.0541079,0.456422,0,3.33536
86.889070295,0.123187,0.302991,0.309527,1.14634,0.00362034,0.323411,2.25239,0.0876603,0.0479097,0.674379,0,2.90523
86.935510204,0.0256375,0.532897,0.1609,1.18342,0.025707,0.440729,1.91809,0.194408,0.0502193,1.04999,0.078521,2.44981
86.981950113,0.883683,0.284098,0.0298562,1.98025,0.213518,0.457518,1.53458,0.0681683,0.00392404,1.29397,0.0553812,1.80443
87.028390023,1.41333,0.23609,0.00741271,1.77183,0.228596,0.409908,1.35129,0.0856227,0,0.994441,0.0257479,1.8365
87.074829932,1.51594,0.212332,0.0050752,1.37315,0.285742,0.274963,1.98168,0.0352277,0,0.806879,0,1.5356
87.121269841,1.22836,0.25982,0.00443113,1.22097,0.519474,0.108948,2.18478,0.00351293,0.0303187,0.843908,0.0325313,1.35976
87.167709751,0.995888,0.192941,0.00417329,1.21652,0.593843,0.0617601,2.19636,0.00536959,0.111256,0.92953,0.0766866,1.74289
87.214149660,1.11404,0.0108334,0.127266,1.25035,0.384032,0.00748357,2.15125,0,0.187653,0.986269,0.184282,1.87942
87.260589569,1.20242,0,0.273254,1.4301,0.0101104,0.00935586,2.39876,0,0.316149,0.930595,0.147126,1.97622
87.307029478,0.79914,0.00175582,0.401457,1.35926,0.0204711,0.0529246,2.72695,0,0.178993,0.459717,0.272839,2.50335
87.353469388,0.332979,0.00304499,0.231771,1.44294,0.0927615,0.0751932,2.60421,0.0088486,0.0076275,0.0213539,0.52564,2.84926
87.399909297,0.162497,0.0935931,0.0778701,2.20145,0.099947,0.126766,2.31447,0.029286,0.0515504,0.0115816,0.746404,2.70385
87.446349206,0.0829452,0.00186864,0.12892,2.32093,0.0772126,0.12245,2.09119,0.0225967,0.0777442,0,0.775433,2.92919
87.492789116,0.119255,0.00202486,0.121029,2.30024,0.0438304,0.0360039,2.29494,0.0533162,0.0772654,0.13774,0.772927,3.09536
87.539229025,0.209246,0.00124523,0.108471,2.34013,0.0462367,0.0342074,2.62799,0.100481,0.0606742,0.463249,0.644944,2.95409
87.585668934,0.0791993,0.000544179,0.124347,2.15111,0.0697791,0.00432789,2.58783,0.0399743,0.0548606,0.370028,0.552306,3.06232
87.632108844,0.0558072,0.00135526,0.128794,1.66226,0.0550017,0.151255,2.4894,0.047352,0.0301583,0.049373,0.643162,3.10503
87.678548753,0.393235,0.00171599,0.203379,1.31864,0.103053,0.673363,2.20786,0.0574676,0.0823871,0.0642975,0.487323,2.42619
87.724988662,0.557863,0.00220252,0.0878397,1.23338,0.320522,1.02409,1.77548,0.00545998,0.428611,0.487945,0.15865,1.64325
87.771428571,0.470888,0.341901,0.155937,1.64889,0.326233,0.900811,1.52156,0.00222647,0.321504,0.691071,0.0556561,1.77286
87.817868481,0.180516,0.421448,0.634293,1.01479,0.178559,0.484618,1.48988,0.0386359,0.238932,0.586229,0.337474,1.95761
87.864308390,0.133229,0.242545,0.690003,0.734491,0.723338,0.612314,0.910699,0.394667,0.242905,0.444693,0.589761,1.72529
87.910748299,0.353136,0.0845696,0.694789,0.732849,0.801469,0.728558,0.557927,1.016,0.0889393,0.123159,0.833739,1.82352
87.957188209,0.669929,0,1.11498,0.56119,0.697402,0.710496,0.53722,1.16777,0.0791846,0.0916856,0.893004,2.02488
88.003628118,0.421012,0,1.62834,0.437666,0.460637,0.36553,0.896377,0.852628,0.220951,0.121401,0.754121,2.5405
88.050068027,0.169013,0.0393878,1.19984,0.652009,1.31477,0.242069,0.94542,0.726225,0.462215,0.097373,0.357233,2.33195
88.096507937,0.44307,0.100644,0.536957,0.64076,2.01581,0.275176,0.637487,0.01452,0.360855,0.153027,0.229696,2.17276
88.142947846,0.912547,0.00185766,0.317565,0.571844,2.16866,0.214187,0.761706,0,0.245224,0.679172,0.226074,2.10958
88.189387755,1.05986,0.00297038,0.0432511,0.666659,2.23151,0.099894,1.21327,0.00380579,0.393545,0.948427,0.264567,2.07484
88.235827664,0.948873,0.00258417,0.0298785,0.792784,2.06906,0.0147544,1.59986,0,0.61178,0.695077,0.210214,2.29724
88.282267574,0.652108,0.0785456,0.0495571,0.902897,1.09494,0.0135468,1.48285,0.00111876,0.999793,0.469486,0.0161569,2.7391
88.328707483,0.106334,0.237424,0.10009,1.11276,1.06725,0.123431,0.713502,0.0258358,1.22642,0.0779328,0,3.01824
88.375147392,0.216222,0.0981631,0.142097,1.20032,1.11397,0.224388,0.262253,0.0280646,1.81248,0.0959846,0.0664211,2.60546
88.421587302,0.394063,0,0.154685,1.08613,1.34705,0.0830319,0.018678,0.125647,2.48693,0.294319,0.0767641,1.82694
88.468027211,0.228064,4.63799e-05,0.0839825,0.772156,2.40686,0.0355442,0.0422075,0.275968,2.46744,0.24768,0.0378775,1.72164
88.514467120,0.0155756,0.00182103,0.000263821,0.623391,2.78441,0.0206707,0.0459627,0.329671,2.52229,0,0.343698,2.29598
88.560907029,0.030885,0.0201277,0,0.524609,2.85559,0,0.0324882,0.355251,2.43982,0.112409,0.13614,2.34834
88.607346939,0.136573,0.108112,0.0193238,0.370875,2.93036,0.203539,0.183126,0.0591054,2.53939,0.431268,0.0718394,1.93472
88.653786848,0.182331,0.178967,0.0695331,0.303413,2.75092,0.270342,0.192621,0.0157153,2.88431,0.342398,0.0572114,1.87819
88.700226757,0.203988,0.186156,0.0441483,0.371935,2.15764,0.259918,0.0712973,0.0407638,3.06424,0.0623337,0.0255724,2.15607
88.746666667,0.265802,0.0909185,0.219939,0.471873,1.73464,0.0114854,0.0810879,0.0325334,2.99497,0,0.0407674,2.23631
88.793106576,0.221798,0.0374866,0.342936,0.483227,1.67542,0.0642444,0.0445532,0.0104701,2.88521,0,0.0530009,1.8879
88.839546485,0.187724,0.000976256,0.38728,0.439145,1.55222,0.106681,0.302331,0.00379529,3.00233,0,0.00810086,1.74449
88.885986395,0.144904,0.000946779,0.534519,0.537165,1.24915,0.192886,0.448154,0.0131211,3.15893,0,0.00257725,1.80245
88.932426304,0.157874,0.002321,0.284408,0.925535,1.09726,0.196187,0.307606,0.0698867,3.26337,0.0373603,0.0032511,2.38883
88.978866213,0.601972,0.15357,0.221059,1.41136,1.05196,0.0260559,0.191765,0.346702,2.74061,0.032041,0.00251181,2.45481
89.025306122,0.643979,0.0975518,0.370594,1.49583,1.2412,0.0211693,0.26625,0.693668,2.03551,0.0195574,0.00257622,2.5341
89.071746032,0.373857,0.00217234,0.505067,1.12377,1.74799,0.034455,0.721036,0.554494,1.44335,0.107819,0.00267756,2.55415
89.118185941,0.0881496,0.310967,0.311793,0.21066,2.25142,0.0151115,1.45252,0.415241,1.24244,0.018037,0.219082,2.55767
89.164625850,0.0404155,0.882678,0.130652,0.1519,2.1502,0.007168,1.6371,0.603128,0.969109,0,0.329902,2.45304
89.211065760,0,0.950932,0.0907286,0.361286,1.53678,0,1.84928,0.486995,1.26117,0.0551663,0.322461,2.45877
89.257505669,0,0.689586,0.0588377,0.310873,1.34391,0,1.61569,0.0457463,2.5654,0.0779533,0.306662,2.22278
89.303945578,0,0.254336,0.135159,0.529064,1.82428,0.000612971,0.945337,0.0248991,2.78747,0.0953076,0.575205,1.72332
89.350385488,0,0.00231003,0.0569256,0.577949,1.36553,0.056617,0.58533,0.00267728,2.8252,0.14341,0.478754,1.88139
89.396825397,0,0.0018263,0.163146,0.566634,1.39222,0.256365,0.672448,0.042892,2.62714,0.0560081,0.111437,2.14516
89.443265306,0,0.191172,0.250486,0.227012,1.39563,0.174571,0.576355,0.837553,1.66401,0.0914796,0.235837,2.25598
89.489705215,0,0.539843,0.164254,0.156618,1.11373,0.249857,0.956782,1.78376,0.258181,0.0954185,0.680009,1.63008
89.536145125,0.0177781,0.444527,0.391255,0.136257,0.891261,0.277554,0.950214,1.5584,0.778404,0.113097,0.75386,1.51104
89.582585034,0.0193384,0.536347,0.793965,0.428674,0.589286,0.271953,0.413308,0.568634,2.04324,0.114468,0.141747,2.08256
89.629024943,0.285672,0.449797,0.718271,0.712616,0.577766,0.237354,0.274876,0.199879,2.5112,0.0795221,0.0492532,1.88446
89.675464853,0.443038,0.0511744,0.717334,0.96342,0.630736,0.155025,0.149892,0.331254,2.5819,0.100297,0.0811348,1.71504
89.721904762,0.33536,0.0980794,0.852029,0.807775,0.921782,0.0323593,0.138916,0.18188,2.51712,0.0559559,0.164606,1.89574
89.768344671,0.0969546,0.091813,0.973823,0.468787,1.39025,0.169308,0.45974,0.0417993,2.52918,0.0888113,0.0953146,1.76071
89.814784580,0.000666564,0.000701866,0.719305,0.581328,1.76448,0.300524,0.123275,0,2.63032,0.0168946,0.0530748,1.93687
89.861224490,0.000337493,0,0.589339,0.658645,2.10176,0.0816868,0.092475,0,2.51173,0.0195879,0,1.95872
89.907664399,0.196482,0.147994,0.592335,0.68188,1.91104,0.00316933,0.620574,0.549777,1.9624,0.056274,0.00135377,2.21139
89.954104308,0,0.652861,0.607643,0.452603,1.58367,0.013643,0.87263,0.969339,1.04821,0.113028,0.000584404,2.55839
90.000544218,0.00878928,0.917811,0.557868,0.127134,1.16434,0.201231,0.901642,0.900589,0.5979,0.0368579,0.028964,2.55864
90.046984127,0.093177,1.11465,0.272927,0.0509211,1.28913,0.420356,0.778543,0.532288,0.376239,0,0.043424,2.57118
90.093424036,0.135903,1.24961,0.00828365,0.0610752,2.53388,0.0272235,1.21709,0.0211363,0.324535,0.00763877,0.0211202,2.3221
90.139863946,0.164582,1.02572,0.00587515,0.158849,2.90499,0.012752,0.994354,0.0340866,0.554414,0,0.076726,2.05278
90.186303855,0.322287,0.310149,0.00387706,0.198571,2.95069,0,0.512869,0.0223701,1.2212,0.0835639,0.101696,2.13353
90.232743764,0.613906,0.127031,0.0746633,0.173906,2.73472,0.569951,0.268958,0.055345,1.63432,0.0754199,0.0254579,2.329
90.279183673,0.940022,0.140105,0.0804285,0.280618,2.61353,0.742138,0.493337,0.0490653,1.36502,0.024075,0.0681996,1.7529
90.325623583,0.654992,0.0843697,0.0318567,0.50001,2.30559,0.767002,0.49093,0.0503348,0.875742,0.00319445,0.310485,1.67161
90.372063492,0.266785,0.0540399,0.000664009,0.368025,2.49376,0.817748,0.141619,0.130392,0.690899,0,0.313037,1.83748
90.418503401,0.699163,0.0555005,0,0.230444,2.87952,0.593398,0.0760115,0.9658,0.457347,0.0486762,0.0047614,1.85378
90.464943311,1.13701,0.0406032,0.00308097,0.219244,2.50235,0.428001,0.0561607,1.01984,0.395741,0.00204294,0.00293818,1.45782
90.511383220,1.31271,0.0114914,0.00867285,0.743079,1.97906,0.243044,0.0580159,1.06574,0.374712,0.00312334,0.0464987,1.00655
90.557823129,1.22245,0.0968746,0.0673721,1.15675,1.40598,0.143681,0.179357,0.784775,0.16457,0.00619008,0.142064,1.30753
90.604263039,0.891196,0.0901025,0.140894,1.49284,0.762644,0.193371,0.87659,0.881772,0.148521,1.2082,0.268271,1.71096
90.650702948,0.455813,0.0738982,0.120534,1.71574,0.301452,0.12204,1.50248,0.587379,0.115276,1.40913,0.241697,2.13521
90.697142857,0.0221461,0.000512227,0.101218,1.87663,0,0.0118435,2.193,0.0937933,0.0895952,1.32635,0.0278015,2.93754
90.743582766,0.0351939,0.00141955,0.0809569,1.94563,0,0.0810633,2.11732,0.0412647,0.0753973,1.21268,0.0480019,3.18363
90.790022676,0.0407465,0.00235008,0.0653286,1.94501,0,0.0887008,2.0216,0.0130448,0.0199272,1.10488,0.254181,3.21544
90.836462585,0.0854207,0.00128843,0.512474,1.67477,0,0.0867345,2.18457,0.021034,0.000670325,0.780244,0.199438,3.35275
90.882902494,0.115606,0,0.680793,1.396,0.0819283,0.0468752,2.03829,0,0.0373029,0.209189,0.291482,3.2032
90.929342404,0.368397,0,0.852869,1.3397,0.177606,0.118027,2.0118,0,0.0611629,0,0.477072,2.28822
90.975782313,0.357208,0.0167801,0.716931,1.63007,0.165749,0.301236,2.08666,0.0458925,0.0598015,0.066403,0.634669,1.71758
91.022222222,0.0898035,0.0372848,0.369347,1.76706,0.525075,0.421534,2.36768,0.0760614,0.0376748,0.193232,0.487967,2.02702
91.068662132,0.0157962,0.344439,0.0999881,1.05297,0.395226,0.0726266,2.74455,0,0.00994936,0.21816,0.427294,2.21779
91.115102041,0.00460604,0.479952,0.0865076,0.869688,0.173647,0.0150101,2.72528,0.0682367,0.00214935,0,0.314104,2.50122
91.161541950,0,0.485296,0.0617442,1.00309,0.173871,0.0336222,2.71708,0.103887,0,0,0.411087,2.69534
91.207981859,0,0.651475,0.095892,0.870601,0.11924,0.0136264,2.63439,0.155162,0,0,0.490383,2.51591
91.254421769,0,0.777031,0.12674,0.636864,0.104389,0.00122965,2.48309,0.183823,0,0.00112845,0.495312,2.20638
91.300861678,0,1.01931,0.124339,0.817407,0.0965468,0.00418409,2.3044,0.256949,0.00640937,0.148929,0.519263,2.0916
91.347301587,0.00145321,1.1651,0.0885289,1.10318,0.113939,0.0312683,2.53944,0.167113,0.0271343,0.434928,0.476889,2.28056
91.393741497,0.0305497,1.29914,0.183648,1.29679,0.122744,0.0154251,2.55015,0.00296004,0.0518802,0.656722,0.453732,2.35626
91.440181406,0.34909,1.35564,0.186179,1.49854,0.102195,0.00174659,2.50781,0.00260492,0.0884652,0.622301,0.664922,2.06503
91.486621315,0.696182,1.1369,0.0605091,1.60473,0.106743,0.102425,3.09924,0.0311633,0.0919467,0.849315,0.400196,1.42588
91.533061224,0.895657,0.529389,0.152372,1.39804,0.0946302,0.363188,3.16406,0.0468014,0.0783754,0.686075,0.10954,1.49824
91.579501134,0.899004,0.567726,0.167341,0.965447,0.0971222,0.299152,3.09538,0.046626,0.0598982,0.328845,0.000942894,1.77566
91.625941043,0.939076,0.55654,0.171849,0.590542,0.200143,0.129441,3.20447,0,0,0.104167,0.0839552,2.18827
91.672380952,0.791941,0.457703,0.00352627,0.462487,0.161171,0.100431,3.22638,0.0233453,0,0.0159525,0.159185,2.38757
91.718820862,0.450599,0.604873,0.0137566,0.302967,0.200012,0.0715733,2.89107,0.119153,0.024901,0,0.259119,2.52629
91.765260771,0,0.808124,0.168204,0.297773,0.170756,0.275715,2.198,0.338668,0.370493,0.0555541,0.256645,2.73106
91.811700680,0,0.733643,0.185888,1.15472,0.225877,0.0428675,1.95632,0.260392,1.17964,0.0509474,0.019838,2.60485
91.858140590,0.104192,0.489667,0.110004,1.83578,0.282469,0.041665,1.65709,0.138188,1.49096,0.187608,0.00267106,2.44944
91.904580499,0.126524,0.345901,0.00561208,1.96813,0.242706,0.032662,1.38287,0.213055,1.88077,0.194693,0.00357651,2.47196
91.951020408,0.12865,0.0490585,0.00413045,2.05766,0.273292,0.00151716,1.62084,0.174203,1.83784,0.352225,0.00955749,2.40814
91.997460317,0.0463337,0.000863253,0.0129101,1.70831,0.132563,0.0552583,2.04067,0,2.08584,0.40412,0.0293434,2.4342
92.043900227,0.312971,0.0787234,0.143973,1.4359,0.161814,0.088702,1.9214,0,2.12718,0.179903,0.0825369,2.11418
92.090340136,0.476886,0.105505,0.214587,1.36691,0.166884,0.0718127,1.68072,0,2.19,0,0.0539898,2.12116
92.136780045,0.123181,0.0461854,0.12032,1.33552,0.159356,0.024144,1.55622,0.138407,1.6615,0.0246205,0,2.63843
92.183219955,0.125953,0.0336477,0.00640483,1.15395,0.0854824,0.029406,1.69469,0.62822,0.68184,0.0349455,0,2.99825
92.229659864,0.388992,0.00339162,0.100451,1.15281,0.0796579,0.0195111,1.81855,0.531461,0.103703,0.088318,0.282954,2.85474
92.276099773,0.53057,0.180241,0.181974,1.16254,0.188943,0,2.13269,0.0383046,0.0198335,0.0403377,0.614322,2.60473
92.322539683,0.338625,0.154107,0.231819,0.949358,0.162772,0.0162249,2.56373,0.085803,0.0213615,0.0349224,0.587557,2.54415
92.368979592,0.447858,0.205728,0.1083,0.768899,0.175005,0.279112,2.46181,0.00386188,0.01452,0.0541071,0.462548,2.66738
92.415419501,0.198764,0.168213,0.185239,1.00222,0.180487,0.466063,2.09528,0.0117611,0.116251,0.040149,0.16455,3.06832
92.461859410,0.0647505,0.0935476,0.209318,0.897641,0.235869,0.456314,1.75892,0.000376998,0.281561,0.34497,0,3.54155
92.508299320,0.113448,0.00268473,0.186883,0.234645,0.579414,0.894002,1.07522,0.163029,0.362069,0.926245,0,2.83115
92.554739229,0.23344,0.00414906,0.117965,0.146791,1.15156,0.901958,0.861832,0.237203,0.363958,1.20671,0.00098045,2.27253
92.601179138,0.134866,0.0136638,0.0503556,0.230634,1.50424,0.662447,1.08374,0.18606,0.232422,1.29336,0.282332,2.1418
92.647619048,0.00370401,0.0775821,0.237782,0.541696,1.18947,0.225667,1.29745,0.120691,0.157228,1.07613,0.420172,2.53297
92.694058957,0.10134,0.0797499,0.477688,2.26273,0.529497,0.0125785,1.59982,0.25057,0.0695423,0.844677,0.571219,2.39426
92.740498866,0.137712,0.106215,0.35333,2.98407,0.0751496,0.141931,1.50607,0.583706,0.0329222,0.863531,0.864509,1.6112
92.786938776,0.735551,0.0869335,0.147894,2.9996,0.0781637,0.170119,1.64571,0.490471,0.0862947,0.773118,0.442489,1.39494
92.833378685,1.13,0.0721339,0.0255046,2.52147,0.15075,0.0601521,1.80544,0.41873,0.0716995,0.67553,0.635811,1.19915
92.879818594,1.24946,0.0642036,0.0232721,2.33299,0.153587,0.0238686,1.73059,0.405558,0.0586092,0.374503,0.801908,1.27943
92.926258503,1.14426,0.0759087,0.00830553,2.75983,0.180331,0,1.5007,0.520497,0,0.091169,0.84401,1.09786
92.972698413,0.465156,0.000535722,0.00247344,3.0132,0.184141,0,0.926121,0.776098,0,0.00114919,0.748098,1.50422
93.019138322,0.1921,0.00163039,0.00124338,2.73143,0.130128,0,0.502366,1.28091,0.153122,0.000288997,0.850468,1.86928
93.065578231,0.249085,0.0569007,0.161744,2.22492,0.150218,0.0061655,0.372794,1.59753,0.111208,0.012487,0.972762,1.60822
93.112018141,0.73614,0.426821,0.457275,1.44832,0.764496,0.00140686,0.5235,1.70058,0.126622,0.0165164,1.10496,0.564537
93.158458050,0.49236,1.21359,0.672741,1.09744,0.704727,0.0174805,0.536139,1.77661,0.47884,0.066254,0.752743,0.40766
93.204897959,0.10331,2.44115,0.479673,0.352207,0.489474,0.0511405,0.643481,1.81986,0.433607,0.071301,0.498711,0.442534
93.251337868,0.150538,3.30967,0.365698,0.111676,0.23046,0.0340251,0.63621,1.66313,0.430224,0.0814199,1.13318,0.282681
93.297777778,0.165688,3.29855,0.308694,0.0582525,0.126918,0.0761262,0.970795,1.66104,0.395035,0.0782721,1.34682,0.0954373
93.344217687,0.143814,2.92608,0.0463396,0.253718,0.0888961,0.110176,1.65945,1.58363,0.538478,0.10163,1.32207,0.042965
93.390657596,0.38405,2.35913,0.00426412,0.472331,0.0758284,0.0938752,3.1019,0.925594,0.620518,0.0616299,1.44537,0.306201
93.437097506,0.535375,2.24359,0.00476801,0.159055,0.0645236,0.0746136,3.50509,0.268755,0.377044,0.00680042,2.04283,0.48656
93.483537415,0.520102,1.80893,0.276894,0.224125,0.0724003,0.144372,3.23372,0.265165,0.812413,0.00458359,1.45772,0.527288
93.529977324,0.420193,2.45571,0.185768,0.192776,0.119248,0.19115,2.35262,0.344589,1.00264,0.00277205,0.565959,0.451369
93.576417234,0.223141,2.96242,0,0.0648951,0.139893,0.168754,1.75705,0.815116,0.858549,0,0.625607,0.310402
93.622857143,0.19266,2.89104,0,0.0184428,0.1571,0.0568413,1.78848,0.980124,0.882407,0.00752902,0.677442,0.172681
93.669297052,0.246703,2.87322,0,0,0.213115,0.0286851,1.68251,1.01638,0.957632,0,0.303522,0.215849
93.715736961,0.366845,2.34064,0,0,0.177288,0.0808326,1.94942,0.730482,1.12794,0,0.240755,0.368858
93.762176871,0.411777,1.58678,0.150706,0.0103231,0.171002,0.313949,2.30052,0.259774,1.42775,0.00702462,0.265193,0.219321
93.808616780,0.388026,1.20983,0.713616,0.349972,0.153299,0.699184,1.91611,0.00493231,1.06623,0.197092,0.337952,0.0752376
93.855056689,0.0452528,1.29263,0.990495,0.229011,0.208022,0.80448,1.66499,0.191503,0.412382,0.227507,0.952841,0.00585938
93.901496599,0.0555678,1.48384,1.025,0.221559,0.25604,0.680689,1.82097,0.472811,0.269315,0.0584086,1.41291,0.0486377
93.947936508,0.102381,1.57012,0.702678,0.233556,1.01133,0.618993,2.05193,0.428234,0.157153,0,1.32011,0.197021
93.994376417,0.10809,1.58024,0.138029,0.340794,1.27412,0.494526,1.73669,0.295323,0.557529,0,1.74743,0.376659
94.040816327,0.36418,1.36448,0.0984045,0.75826,1.23076,0.213694,1.26032,0.0950288,0.509384,0.00529141,2.10952,0.357122
